symbol,name,exchange,sector,industry,marketCap,country
DOX,Amdocs Limited,NMS,,,6516651520.0,US
MINDTECK.NS,MINDTECK (INDIA) LIMITED,NSI,,,6508115968.0,US
MINDTECK.BO,MINDTECK (INDIA) LTD.,BSE,,,6507476480.0,US
300531.SZ,SHENZHEN UROVO TECHNOLOGY CO LT,SHZ,,,6505060352.0,US
300177.SZ,GUANGZHOU HI-TARGET NAVIGATION ,SHZ,,,6489154560.0,US
5576.T,O.B.SYSTEM INC,JPX,,,6486742528.0,US
000925.SZ,UNITTEC CO LTD,SHZ,,,6486387200.0,US
1CORZ.MI,CORE SCIENTIFIC INC,MIL,,,6465786880.0,US
003019.SZ,TES TOUCH EMBEDDED SOLUTIONS (X,SHZ,,,6464401408.0,US
688696.SS,XGIMI TECHNOLOGY CO LTD,SHH,,,6462846464.0,US
688011.SS,HARBIN XINGUANG OPTIC-ELECTRONI,SHH,,,6459999744.0,US
5005.KL,UNISEM,KLS,,,6452316672.0,US
603636.SS,LINEWELL SOFTWARE CO LTD,SHH,,,6442001920.0,US
600336.SS,AUCMA COMPANY LTD,SHH,,,6439979008.0,US
4256.T,CYND CO LTD,JPX,,,6434844160.0,US
688721.SS,SHENZHEN LONGTU PHOTOMASK CO LT,SHH,,,6432030208.0,US
2NX.F,Nextdc Ltd.                   R,FRA,,,6431170048.0,US
MHT.F,MANHATTAN ASSOCIATES INC.     R,FRA,,,6419359232.0,US
3727.T,APLIX CORPORATION,JPX,,,6410361344.0,US
002658.SZ,BEIJING SDL TECHNOLOGY CO LTD,SHZ,,,6395755008.0,US
6568.TWO,RAFAEL MICROELECTRONICS INC,TWO,,,6394714112.0,US
3623.T,BILLING SYSTEM CORPORATION,JPX,,,6389292032.0,US
ET7.F,ESCO TECHNOLOGIES INC.        R,FRA,,,6373164544.0,US
2342.TW,MOSEL VITELIC INC,TAI,,,6371846144.0,US
PAYC,"Paycom Software, Inc.",NYQ,,,6352475648.0,US
688225.SS,ASIAINFO SECURITY TECHNOLOGIES ,SHH,,,6352158720.0,US
6693.TWO,inergy,TWO,,,6351485952.0,US
002045.SZ,GUOGUANG ELECTRIC COMPANY LIMIT,SHZ,,,6344809472.0,US
688320.SS,ZHEJIANG HE CHUAN TECHNOLOGY CO,SHH,,,6342574080.0,US
3338.TW,TAISOL ELECTRONICS CO,TAI,,,6338308608.0,US
2635.HK,NUOBIKAN,HKG,,,6335081984.0,US
4762.T,XNET CORPORATION,JPX,,,6320019456.0,US
SLOIY,"Soitec, Bernin",PNK,,,6316722688.0,US
1992.T,KANDA TSUSHINKI CO,JPX,,,6314200064.0,US
003026.SZ,ZHEJIANG MTCN TECHNOLOGY CO LTD,SHZ,,,6312445440.0,US
3548.TWO,JARLLYTEC CO. LTD.,TWO,,,6300159488.0,US
6761.TWO,Wendell,TWO,,,6295523840.0,US
S3X.F,Sumco Corp.                   R,FRA,,,6294138368.0,US
600382.SS,GUANGDONG MINGZHU BALL VALVE GR,SHH,,,6291337216.0,US
300802.SZ,JUTZE INTELLIGENT TECHNOLOGY CO,SHZ,,,6289491968.0,US
PENTA.IS,PENTA TEKNOLOJI URUNLERI DAGITI,IST,,,6284450816.0,US
IDMO.TA,IDOMOO LTD,TLV,,,62750812.0,US
8240.TWO,WAH HONG INDUSTRIAL CORP,TWO,,,6260276224.0,US
300964.SZ,JIANGSU ALLFAVOR INTELLIGENT CI,SHZ,,,6257393152.0,US
DBX,"Dropbox, Inc.",NMS,,,6257123328.0,US
301176.SZ,GANZHOU YIHAO NEW MATERIALS CO ,SHZ,,,6252085248.0,US
300767.SZ,QUAKESAFE TECHNOLOGIES CO LTD,SHZ,,,6246940672.0,US
FORTE.IS,FORTE BILGI ILETISIM,IST,,,6231000064.0,US
410A.T,GMO COMMERCE INC,JPX,,,6227383296.0,US
IGP.L,INTERCEDE GROUP PLC ORD 1P,LSE,,,62268232.0,US
ANOD-B.ST,Addnode Group AB ser. B,STO,,,6215215104.0,US
OMR0.MU,Omron Corp.                   R,MUN,,,6213488640.0,US
SLOIF,"Soitec, Bernin",PNK,,,6213134848.0,US
6969.T,MATSUO ELECTRIC CO,JPX,,,6203369984.0,US
6205.TW,CHANT SINCERE CO,TAI,,,6200524800.0,US
8226.T,RIKEI CORPORATION,JPX,,,6198942720.0,US
OMR1.F,OMRON CORP.                   R,FRA,,,6193825792.0,US
280A.T,TMH INC,JPX,,,6181541376.0,US
2417.TW,AVERMEDIA TECHNOLOGIES INC,TAI,,,6179762688.0,US
4060.T,RAKUMO INC,JPX,,,6173262336.0,US
300552.SZ,VANJEE TECHNOLOGY CO LTD,SHZ,,,6163809792.0,US
688103.SS,KUNSHAN GUOLI ELECTRONIC TECHNO,SHH,,,6163104768.0,US
KMK.L,KROMEK GROUP PLC ORD 1P,LSE,,,61582860.0,US
6964.T,SANKO CO LTD,JPX,,,6158059008.0,US
603312.SS,SUZHOU WEST DEANE NEW POWER ELE,SHH,,,6155181056.0,US
003007.SZ,BEIJING ZZNODE TECHNOLOGIES CO ,SHZ,,,6152104960.0,US
6207.TWO,LASER TEK TAIWAN CO,TWO,,,6151296000.0,US
300183.SZ,QINGDAO EASTSOFT COMMUNICATION ,SHZ,,,6148075520.0,US
LA5.F,SILICON LABORATORIES INC.     R,FRA,,,6134619136.0,US
603150.SS,ANHUI HIGASKET PLASTICS CO LTD,SHH,,,6129131008.0,US
8074.TWO,AURONA INDUSTRIES INC,TWO,,,6121710080.0,US
URJA.BO,URJA GLOBAL LTD.,BSE,,,6118121984.0,US
5591.T,AVILEN INC,JPX,,,6107654144.0,US
603776.SS,YOUON TECHNOLOGY CO LTD,SHH,,,6106542592.0,US
URJA.NS,URJA GLOBAL LIMITED,NSI,,,6095833600.0,US
0RMT.IL,SOITEC SA SOITEC ORD SHS,IOB,,,6094563840.0,US
ONWARDTEC.BO,ONWARD TECHNOLOGIES LTD.,BSE,,,6086864896.0,US
ONWARDTEC.NS,ONWARD TECHNOLOGIES LTD,NSI,,,6104489472.0,US
TMSNY,Temenos AG,PNK,,,6260863488.0,US
301172.SZ,SICHUAN JOYOU DIGITAL TECHS CO ,SHZ,,,6071296000.0,US
002112.SZ,SAN BIAN SCI-TECH CO. LTD.,SHZ,,,6070870016.0,US
6224.TW,POLYTRONICS TECHNOLOGY CORP,TAI,,,6069046272.0,US
2598.HK,LIANLIAN,HKG,,,6062128640.0,US
002649.SZ,BEYONDSOFT CORPORATION,SHZ,,,6058315776.0,US
300203.SZ,FOCUSED PHOTONICS (HANGZHOU) IN,SHZ,,,6057957376.0,US
0DNH.IL,ATOS SE ATOS ORD SHS,IOB,,,6048984576.0,US
300561.SZ,SGSG SCIENCE&TECHNOLOGY CO L,SHZ,,,6047029760.0,US
AIX2.F,AIXTRON SE                    N,FRA,,,6034043392.0,US
AHV.F,AXT INC.                      R,FRA,,,6032017408.0,US
CNS.L,CORERO NETWORK SECURITY PLC ORD,LSE,,,60179400.0,US
SHMXY,,PNK,,,6015735296.0,US
6199.TWO,TIENPIN UNITED ENTERPRISE CO LT,TWO,,,6015425536.0,US
5255.T,MONSTARLAB INC,JPX,,,6013140480.0,US
600571.SS,SUNYARD TECHNOLOGY CO LTD,SHH,,,6001516544.0,US
6942.T,SOPHIA HOLDINGS CO LTD,JPX,,,5998769152.0,US
300349.SZ,GOLDCARD SMART GROUP CO LTD,SHZ,,,5995355136.0,US
7060.T,GEECHS INC,JPX,,,5993968640.0,US
2013.HK,WEIMOB INC,HKG,,,5991774720.0,US
VNI.F,AVNET INC.                    R,FRA,,,5987758080.0,US
688609.SS,UNIONMAN TECHNOLOGY CO LTD,SHH,,,5986799616.0,US
S3X0.MU,Sumco Corp.                   R,MUN,,,5980096000.0,US
002189.SZ,COSTAR GROUP CO LTD,SHZ,,,5976239104.0,US
S94.F,Sensata Technologies HLDG PLC R,FRA,,,5969985536.0,US
001388.SZ,SHANDONG SENTER ELECTRONIC CO L,SHZ,,,5967000064.0,US
300626.SZ,HUARUI ELECTRICAL APPLIANCE CO ,SHZ,,,5965199872.0,US
8099.TWO,TATUNG SYSTEM TECHNOLOGIES INC,TWO,,,5954331648.0,US
E0P.F,Enphase Energy Inc.           R,FRA,,,5953984512.0,US
603380.SS,SUZHOU ETRON TECHNOLOGIES CO LT,SHH,,,5952368128.0,US
2484.TW,SIWARD CRYSTAL TECHNOLOGY CO,TAI,,,5946403840.0,US
5PT.F,Procore Technologies Inc.     R,FRA,,,5943565312.0,US
300447.SZ,NANJING QUANXIN CABLE TECHNOLOG,SHZ,,,5943266304.0,US
PX4.F,PLEXUS CORP.                  R,FRA,,,5939924992.0,US
600658.SS,BEIJING ELECTR ZONE INV & DEV C,SHH,,,5939686912.0,US
5599.T,S&J CORPORATION,JPX,,,5938903552.0,US
YOU,"Clear Secure, Inc.",NYQ,,,7871313408.0,US
RGTI,"Rigetti Computing, Inc.",NCM,,,5933319168.0,US
301045.SZ,TALANT OPTRONICS (SUZHOU) CO LT,SHZ,,,5924096000.0,US
688159.SS,SHENZHEN NEOWAY TECHNOLOGY CO L,SHH,,,5922936832.0,US
BHTLF,BECHTLE AG,PNK,,,5915700224.0,US
4491.T,COMPUTER MANAGEMENT CO LTD,JPX,,,5905379328.0,US
CWD.BO,CWD Limited,BSE,,,5897678336.0,US
OCJ.F,ORACLE CORP. JAPAN            R,FRA,,,5895046656.0,US
3131.T,SHINDEN HIGHTEX CORPORATION,JPX,,,5890996736.0,US
7859.T,ALMEDIO INC,JPX,,,5890460672.0,US
3936.T,GLOBALWAY INC,JPX,,,5886222336.0,US
NEM0.F,Nemetschek SE                 N,FRA,,,6171223040.0,US
OTK.F,OTSUKA CORP.                  R,FRA,,,5877618176.0,US
688479.SS,YONYOU AUTO INFO TECH (SHANGHAI,SHH,,,5875161600.0,US
688260.SS,SUZHOU GYZ ELECTRONIC TECHNOLOG,SHH,,,5873999872.0,US
AIXA.F,AIXTRON SE                    N,FRA,,,5873887744.0,US
301202.SZ,SUZHOU LONGWAY ELECTRONIC MACHI,SHZ,,,5869292032.0,US
AIXA.DE,AIXTRON SE                    N,GER,,,5862608896.0,US
2650.HK,ZHIDA TECH,HKG,,,5862292480.0,US
300369.SZ,NSFOCUS TECHNOLOGIES GROUP CO L,SHZ,,,5844583936.0,US
1ENPH.MI,Enphase Energy,MIL,,,5843274240.0,US
AIXT.VI,AIXTRON SE,VIE,,,5835540480.0,US
1AIXA.MI,AIXTRON,MIL,,,5833284608.0,US
E0P.DE,Enphase Energy Inc.           R,GER,,,5823504896.0,US
INGM,Ingram Micro Holding Corporatio,NYQ,,,5823335424.0,US
1IDCC.MI,INTERDIGITAL INC,MIL,,,5817715712.0,US
DSGX,The Descartes Systems Group Inc,NMS,,,5817259008.0,US
SOFTTECH.BO,SoftTech Engineers Limited,BSE,,,5813005824.0,US
2586.HK,DMALL,HKG,,,5811295744.0,US
SUBEXLTD.NS,SUBEX LTD,NSI,,,5809335296.0,US
688622.SS,GUANGZHOU HEXIN INSTRUMENT CO L,SHH,,,5809177600.0,US
301282.SZ,CAMELOT ELECTRONICS TECH CO LTD,SHZ,,,5807009792.0,US
SUBEXLTD.BO,SUBEX LTD.,BSE,,,5803786240.0,US
301379.SZ,TECHSHINE ELECTRONICS CO LTD,SHZ,,,5794670080.0,US
METCO-R.BK,METCO_MURAMOTO ELECTRON,SET,,,5788746240.0,US
METCO.BK,METCO_MURAMOTO ELECTRON,SET,,,5788746240.0,US
3988.T,SYS HOLDINGS CO LTD,JPX,,,5788195840.0,US
002955.SZ,HITEVISION CO LTD,SHZ,,,5783479296.0,US
4949.TW,WIN WIN PRECISION TECHNOLOGY CO,TAI,,,5779008000.0,US
688551.SS,KEWELL TECHNOLOGY CO LTD,SHH,,,5774817280.0,US
3528.TW,MACNICA ANSTEK INC.,TAI,,,5769811456.0,US
300219.SZ,HONGLI ZHIHUI GROUP CO LTD,SHZ,,,5769739264.0,US
OMEGAIN.BO,OMEGA INTERACTIVE TECHNOLOGIES,BSE,,,5766105600.0,US
M2KS34.SA,MKS INC     DRN,SAO,,,5764215808.0,US
7200.SR,Al Moammar Information Systems ,SAU,,,5760000000.0,US
300563.SZ,SHENYU COMMUNICATION TECHNOLOGY,SHZ,,,5759157248.0,US
SAMART-R.BK,SAMART_SAMART CORPORATION,SET,,,5758649344.0,US
SAMART.BK,SAMART_SAMART CORPORATION,SET,,,5758649344.0,US
688323.SS,RAYITEK HI-TECH FILM CO LTD SHE,SHH,,,5758256640.0,US
S,"SentinelOne, Inc.",NYQ,,,5757388800.0,US
6820.TWO,ACON OPTICS,TWO,,,5752649216.0,US
600990.SS,SUN-CREATE ELECTRONICS CO LTD,SHH,,,5751709184.0,US
300711.SZ,GHT CO LTD,SHZ,,,5751693824.0,US
4397.T,TEAMSPIRIT INC,JPX,,,5748000256.0,US
000948.SZ,YUNNAN NANTIAN ELECTRONICS,SHZ,,,5743061504.0,US
PCTY,Paylocity Holding Corporation,NMS,,,5735639552.0,US
TOITF,TOPICUS COM INC.,PNK,,,5729547264.0,US
KLAR,Klarna Group plc,NYQ,,,5735981568.0,US
6735.TWO,AMIDA,TWO,,,5726604288.0,US
SMOP.OL,SMARTOPTICS GROUP ASA,OSL,,,5725858304.0,US
SOFTTECH.NS,SOFTTECH ENGINEERS LTD,NSI,,,5725108224.0,US
IDI.F,InterDigital Inc. (Pa.)       R,FRA,,,5719504896.0,US
603703.SS,ZHEJIANG SHENGYANG SCIENCE AND ,SHH,,,5714304000.0,US
AOS.F,AMDOCS LTD.                   R,FRA,,,5714171392.0,US
9337.T,TORIDORI INC,JPX,,,5713837056.0,US
002642.SZ,RONGLIAN GROUP LTD,SHZ,,,5709437952.0,US
600756.SS,INSPUR SOFTWARE CO LTD,SHH,,,5709437952.0,US
Y0I.F,Ralliant Corp.                R,FRA,,,5708590592.0,US
173A.T,HAMMOCK INC,JPX,,,5703380992.0,US
688283.SS,CHENGDU KSW TECHNOLOGIES CO LTD,SHH,,,5691714048.0,US
603068.SS,BEKEN CORPORATION,SHH,,,5685952512.0,US
4845.T,SCALA INC,JPX,,,5683256832.0,US
5133.T,TERILOGY HOLDINGS CORPORATION,JPX,,,5679268864.0,US
MTEC.L,MADE TECH GROUP PLC ORD GBP0.00,LSE,,,56729084.0,US
01H.F,HORIBA LTD.                   R,FRA,,,5669451264.0,US
300389.SZ,SHENZHEN ABSEN OPTOELECTRONIC C,SHZ,,,5654616576.0,US
4261.T,ASIAQUEST CO LTD,JPX,,,5651410944.0,US
HGUA.F,Huber & Suhner AG             N,FRA,,,5647997952.0,US
603381.SS,YONZ TECHNOLOGY CO LTD,SHH,,,5641955328.0,US
300939.SZ,SHENZHEN AV-DISPLAY CO LTD,SHZ,,,5640000000.0,US
002953.SZ,GUANGDONG RIFENG ELECTRIC CABLE,SHZ,,,5638418944.0,US
603322.SS,SUPER TELECOM CO LTD,SHH,,,5633728000.0,US
PEGA,Pegasystems Inc.,NMS,,,5633481728.0,US
LINK.IS,LINK BILGISAYAR,IST,,,5618056192.0,US
TYOYY,Taiyo Yuden Co. Ltd.,PNK,,,5617271808.0,US
6203.TWO,SEA SONIC ELECTRONICS CO,TWO,,,5611532800.0,US
7527.T,SYSTEMSOFT CORPORATION,JPX,,,5607510016.0,US
XNDU.TO,XANADU QUANTUM TECHNOLOGIES LIM,TOR,,,6408879104.0,US
688689.SS,CHANGZHOU GALAXY CENTURY MICROE,SHH,,,5585405952.0,US
002983.SZ,ANHUI COREACH TECHNOLOGY CO LTD,SHZ,,,5584855552.0,US
TTAN,"ServiceTitan, Inc.",NMS,,,5582102016.0,US
600237.SS,ANHUI TONGFENG ELECTRONIC CO,SHH,,,5579834368.0,US
603528.SS,DUOLUN TECHNOLOGY CO LTD,SHH,,,5576847872.0,US
RW8.F,TECHNOLOGY ONE LTD.           R,FRA,,,5565265408.0,US
3920.T,INTERNETWORKING & BROADBAND CON,JPX,,,5562998272.0,US
6513.T,ORIGIN COMPANY LTD,JPX,,,5561382400.0,US
300010.SZ,DOUSHEN(BEIJING) EDUCATION&TECH,SHZ,,,5559187968.0,US
603933.SS,FUJIAN RAYNEN TECHNOLOGY CO LTD,SHH,,,5558043648.0,US
4287.T,JUSTPLANNING INC,JPX,,,5556698112.0,US
4933.TWO,UBRIGHT OPTRONICS CORPORATION,TWO,,,5547357184.0,US
603869.SS,ENC DIGITAL TECHNOLOGY CO LTD,SHH,,,5543988224.0,US
1PAYC.MI,Paycom Software,MIL,,,5543961600.0,US
688311.SS,CHENGDU M&S ELECTRONICS TECHNOL,SHH,,,5543959040.0,US
5225.TW,EASTECH HOLDING LTD,TAI,,,5531485696.0,US
603386.SS,GUANGDONG CHAMPION ASIA ELECTRO,SHH,,,5521377792.0,US
4486.T,UNITE AND GROW INC,JPX,,,5519069184.0,US
4019.T,STAMEN CO LTD,JPX,,,5514696704.0,US
SOH1.DE,Soitec S.A.                   A,GER,,,5509808128.0,US
OTEX,Open Text Corporation,NMS,,,5503582720.0,US
2413.TW,UNIVERSAL MICROELECTRONICS,TAI,,,5501908992.0,US
NWL.AX,NETWEALTH FPO [NWL],ASX,,,5494432256.0,US
PANACHE.NS,PANACHE DIGILIFE LIMITED,NSI,,,5488932864.0,US
4398.T,BROADBAND SECURITY INC,JPX,,,5485817344.0,US
301321.SZ,HIGHBROAD ADVANCED MATERIAL (HE,SHZ,,,5483053568.0,US
301117.SZ,JIAYUAN SCIENCE AND TECHNOLOGY ,SHZ,,,5476749824.0,US
300541.SZ,BEIJING ADVANCED DIGITAL TECHNO,SHZ,,,5474465792.0,US
4952.TW,GENERALPLUS TECHNOLOGY INC,TAI,,,5473444864.0,US
0PY.F,Paycom Software Inc.          R,FRA,,,5471689728.0,US
3848.T,DATA APPLICATIONS COMPANY LIMIT,JPX,,,5471029248.0,US
002870.SZ,GUANGDONG SENSSUN WEIGHING APPA,SHZ,,,5470572544.0,US
NEXPF,NEXI SPA,PNK,,,5805487616.0,US
3940.T,NOMURA SYSTEM CORPORATION CO LT,JPX,,,5461189120.0,US
HDZ.F,SHIMADZU CORP.                R,FRA,,,5460969984.0,US
002401.SZ,COSCO SHIPPING TECHNOLOGY CO LT,SHZ,,,5459809280.0,US
603138.SS,BEIJING VASTDATA TECHNOLOGY CO ,SHH,,,5451338240.0,US
NOVT,Novanta Inc.,NMS,,,5448258048.0,US
300051.SZ,LEASCEND TECH CO LTD,SHZ,,,5442618880.0,US
688181.SS,BEIJING BAYI SPACE LCD TECHNOLO,SHH,,,5426330624.0,US
603421.SS,QINGDAO TOPSCOMM COMMUNICATION ,SHH,,,5426225152.0,US
PULS.L,PULSAR GROUP PLC ORD 5P,LSE,,,54237388.0,US
2453.TW,SYSCOM COMPUTER,TAI,,,5420000256.0,US
6778.T,ARTIZA NETWORKS,JPX,,,5416970240.0,US
LHV.SG,ExlService Holdings Inc.,STU,,,,US
2460.TW,GEM TERMINAL INDUSTRIAL CO,TAI,,,5414400000.0,US
4974.TWO,ASIA TECH IMAGE INC,TWO,,,5408499712.0,US
BLSH,Bullish,NYQ,,,5407780352.0,US
6721.T,WINTEST CORP,JPX,,,5401202176.0,US
NAPA.OL,NAPATECH,OSL,,,5408574976.0,US
4414.T,FLECT CO LTD,JPX,,,5396318720.0,US
4492.T,GENETEC CORPORATION,JPX,,,5392487424.0,US
4549.TWO,FINETEK CO LTD(TW),TWO,,,5392431104.0,US
6168.TW,HARVATEK CORP,TAI,,,5390959616.0,US
PSN,Parsons Corporation,NYQ,,,5389577728.0,US
MWE.L,MTI WIRELESS EDGE LTD. ORD ILS0,LSE,,,53872328.0,US
3933.T,CHIERU CO LTD,JPX,,,5386021376.0,US
002609.SZ,SHENZHEN JIESHUN SCIENCE & TEC ,SHZ,,,5385583104.0,US
1Q5.F,Dropbox Inc.                  R,FRA,,,5375247360.0,US
APPF,"AppFolio, Inc.",NGM,,,5363889152.0,US
PHTM.TA,PHOTOMYNE LTD,TLV,,,53605008.0,US
300354.SZ,DONGHUA TESTING TECHNOLOGY CO L,SHZ,,,5358524928.0,US
605058.SS,CHANGZHOU AOHONG ELECTRONICS CO,SHH,,,5356789760.0,US
688620.SS,GUANGZHOU ANYKA MICROELECTRONIC,SHH,,,5354719744.0,US
SOIP.XC,SOITEC,CXE,,,5354263552.0,US
HDZ0.F,Shimadzu Corp.                R,FRA,,,5345394176.0,US
PATH,"UiPath, Inc.",NYQ,,,5344953856.0,US
3927.T,FUVA BRAIN LTD,JPX,,,5344393216.0,US
SOI.VI,S.O.I.T.E.C.,VIE,,,5343710208.0,US
KLIC,"Kulicke and Soffa Industries, I",NMS,,,5340046848.0,US
002962.SZ,HUBEI W-OLF PHOTOELECTRICTECHNO,SHZ,,,5322892288.0,US
6888.T,ACMOS INC,JPX,,,5322210304.0,US
SPDV.TA,SPEEDVALUE LTD,TLV,,,53180580.0,US
6265.TWO,KUEN CHAANG UPPERTECH CORP,TWO,,,5317740032.0,US
H1W.MU,Klarna Group PLC              R,MUN,,,5323837440.0,US
688595.SS,CHIPSEA TECHNOLOGIES (SHENZHEN),SHH,,,5314168832.0,US
002512.SZ,TATWAH SMARTECH CO LTD,SHZ,,,5313648640.0,US
301132.SZ,JI'AN MANKUN TECHNOLOGY CO LTD,SHZ,,,5311854080.0,US
6775.TWO,ENTIRE TECH,TWO,,,5308578816.0,US
0QOA.IL,TEMENOS GROUP AG TEMENOS GROUP ,IOB,,,5308322304.0,US
002577.SZ,SHENZHEN RAPOO TECH CO LTD,SHZ,,,5305003008.0,US
603206.SS,BESTLINK TECHNOLOGIES CO LTD,SHH,,,5304375808.0,US
7821.TW,MITAC DIGITAL TECHNOLOGY CORPOR,TAI,,,5303228416.0,US
SOI.PA,SOITEC,PAR,,,5288344576.0,US
1TEMN.MI,TEMENOS N,MIL,,,5284835840.0,US
4942.TW,CHIA CHANG CO  LTD,TAI,,,5281852416.0,US
OMG.L,OXFORD METRICS PLC ORD 0.25P,LSE,,,52729456.0,US
300566.SZ,NINGBO EXCITON TECHNOLOGY CO LT,SHZ,,,5276165632.0,US
SOH1.F,Soitec S.A.                   A,FRA,,,5275842048.0,US
0A36.IL,TEAMVIEWER AG TEAMVIEWER ORD SH,IOB,,,5275609088.0,US
6124.TWO,YEH-CHIANG TECHNOLOGY CO,TWO,,,5273669120.0,US
DBX.VI,DROPBOX INC,VIE,,,5271428096.0,US
1DBX.MI,DROPBOX INC-CLASS A,MIL,,,5269094912.0,US
ONDS,Ondas Inc,NCM,,,5263769600.0,US
6417.TWO,SECURITAG ASSEMBLY GROUP CO LTD,TWO,,,5263113216.0,US
KLAR.VI,KLARNA GROUP PLC,VIE,,,5270901760.0,US
300882.SZ,ZHEJIANG WELLSUN INTELLIGENT TE,SHZ,,,5257516032.0,US
BETCO-DKK.CO,Better Collective A/S,CPH,,,5254685696.0,US
688665.SS,CUBIC SENSOR AND INSTRUMENT CO ,SHH,,,5246822912.0,US
NICE,NICE Ltd,NMS,,,5245842944.0,US
301168.SZ,JIANGSU TONGLING ELECTRIC CO LT,SHZ,,,5241600000.0,US
HPHTY,Hamamatsu Photonics,PNK,,,5222406656.0,US
2405.TW,SHUTTLE INC,TAI,,,5237266432.0,US
ESTC,Elastic N.V.,NYQ,,,5237150720.0,US
HUBN.SW,HUBER+SUHNER N,EBS,,,5232704000.0,US
ENPH.VI,ENPHASE ENERGY INC,VIE,,,5231071232.0,US
3630.TWO,NEWMAX TECHNOLOGY CO LTD,TWO,,,5227311104.0,US
DUOL,"Duolingo, Inc.",NMS,,,5221224448.0,US
300044.SZ,SHENZHEN SUNWIN INTELLIGENT CO ,SHZ,,,5217226752.0,US
TEMN.VI,TEMENOS AG,VIE,,,5547944448.0,US
A2X.F,AAC Technologies Holdings Inc.R,FRA,,,5210102272.0,US
1675.HK,ASIAINFO TECH,HKG,,,5207385600.0,US
TE8N.F,Temenos AG                    N,FRA,,,5424355328.0,US
7911.TWO,Apollo power,TWO,,,5200000000.0,US
301383.SZ,MINAMI ACOUSTICS LIMITED,SHZ,,,5194949632.0,US
300310.SZ,EASTONE CENTURY TECHNOLOGY CO L,SHZ,,,5192968704.0,US
6776.TW,WEBLINK INTERNATIONAL INC,TAI,,,5192667136.0,US
002876.SZ,SHENZHEN SUNNYPOL OPTOELECTRONI,SHZ,,,5162643456.0,US
1RGTI.MI,RIGETTI COMPUTING INC,MIL,,,5161488896.0,US
301419.SZ,SHANGHAI ALLIED INDUSTRIAL GP C,SHZ,,,5161199616.0,US
3530.TW,SILICON OPTRONICS INC,TAI,,,5159895040.0,US
NCSYF,NICE LTD,PNK,,,5154087424.0,US
6922.TWO,Neousys,TWO,,,5145945088.0,US
5026.T,TRIPLEIZE CO LTD,JPX,,,5133517312.0,US
A00.F,Rigetti Computing Inc.        R,FRA,,,5126919168.0,US
AY7.F,ASMPT Ltd.                    R,FRA,,,9187942400.0,US
002474.SZ,FUJIAN RONGJI SOFTWARE CO LTD,SHZ,,,5120705536.0,US
4903.TWO,UNITED FIBER OPTIC COMMUNICATIO,TWO,,,5119704064.0,US
300504.SZ,SICHUAN TIANYI COMHEART TELECOM,SHZ,,,5119653888.0,US
LMN.V,LUMINE GROUP INC,VAN,,,5109312000.0,US
4076.T,CNS CO LTD,JPX,,,5108681216.0,US
301295.SZ,ZHEJIANG MEISHUO ELECTRIC TECH ,SHZ,,,5102495744.0,US
300582.SZ,INVENTRONICS (HANGZHOU) INC,SHZ,,,5099002880.0,US
RNSHF,RENISHAW PLC,PNK,,,6684367360.0,US
5571.T,EXCITE HOLDINGS CO LTD,JPX,,,5096994816.0,US
300445.SZ,BEIJING CONST INSTRUMENTS TECH ,SHZ,,,5087698944.0,US
9219.T,GIXO LTD,JPX,,,5087307776.0,US
MEC.F,MEIKO ELECTRONICS CO. LTD.    R,FRA,,,5082009088.0,US
300386.SZ,FEITIAN TECHNOLOGIES CO LTD,SHZ,,,5079234560.0,US
300271.SZ,BEIJING THUNISOFT CORPORATION L,SHZ,,,5074129408.0,US
0400.HK,INGDAN,HKG,,,5073705472.0,US
V03.SI,Venture,SES,,,5072827392.0,US
5203.TW,CYBERLINK CORP,TAI,,,5069954048.0,US
ALCTL.IS,ALCATEL LUCENT TELETAS,IST,,,5069800960.0,US
001266.SZ,SHANGHAI SMART CONTROL CO LTD,SHZ,,,5068902400.0,US
VSH,"Vishay Intertechnology, Inc.",NYQ,,,5067219968.0,US
301051.SZ,SHENZHEN XINHAO PHOTOELECTRICIT,SHZ,,,5063903744.0,US
2338.T,QUANTUM SOLUTIONS CO LTD,JPX,,,5060678144.0,US
5299.TWO,EXCELLIANCE MOS CORP,TWO,,,5058364928.0,US
300698.SZ,WANMA TECHNOLOGY CO LTD,SHZ,,,5054480384.0,US
3839.T,ODK SOLUTIONS COMPANY LTD,JPX,,,5047619072.0,US
NOTE.ST,NOTE AB,STO,,,5047392768.0,US
NEXXY,NEXI S.P.A.,PNK,,,5041702912.0,US
A2XN.F,AAC Technologies Holdings Inc.R,FRA,,,5037190656.0,US
5129.T,FIXER INC,JPX,,,5036936704.0,US
KGBLY,KINGBOARD LAMINATES HOLDINGS LT,PNK,,,5029061120.0,US
GENO.OL,GENERAL OCEANS ASA,OSL,,,5027214848.0,US
6690.TWO,ACER CYBER SECURITY INC,TWO,,,5024953344.0,US
SEKEY,Seiko Epson Corp.,PNK,,,5111234560.0,US
Y84.F,Ingram Micro Holdings Corp.   R,FRA,,,5023692288.0,US
300213.SZ,BEIJING JIAXUN FEIHONG ELECT CO,SHZ,,,5022381568.0,US
6127.TWO,LEATEC FINE CERAMICS CO,TWO,,,5020316160.0,US
002449.SZ,FOSHAN NATIONSTAR OPTOELECTRONI,SHZ,,,5015849984.0,US
3031.TW,BRIGHT LED ELECTRONICS CORP,TAI,,,5014233600.0,US
